,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list,data_source
10,2021-04-19T23:23:10+00:00,1.384286482085544e+18,1.3840930950971146e+18,"@OrlandoNubia @SalazarGuardado @mcolozza2021 @Titomara4 @NellyPSUVYa @FreddyOtraVez @bebaguerrera @LimonPoco No todas las noticias son malas
#AbrilDeFuegoPatrio
#UnBlockCuba
#8voCongresoDelPCC
#SonarYContinuar
#Venceremos
#TuEresElPresente 
#1Mayo",es,False,False,5,2,0,0,,,,1.2103657977024922e+18,BauzaCuba,Alejandro Rodríguez Bauza,False,1.3841418279980564e+18,1.2173300390684262e+18,"#AbrilDeFuegoPatrio , #UnBlockCuba , #8voCongresoDelPCC , #SonarYContinuar , #Venceremos , #TuEresElPresente , #1Mayo","OrlandoNubia , SalazarGuardado , mcolozza2021 , Titomara4 , NellyPSUVYa , FreddyOtraVez , bebaguerrera , LimonPoco",,[],2021-04-19,"['toda', 'la', 'noticias', 'son', 'malas', 'abrildefuegopatrio', 'unblockcuba', 'vocongresodelpcc', 'sonarycontinuar', 'venceremos', 'tuereselpresente', 'mayo']",[],[],Mayo_ENGLISH_tweets_stweet.csv
11,2021-05-02T22:58:03+00:00,1.388991202746413e+18,1.3889592620056617e+18,#Berlin: Preliminary conclusions by autonomists on May Day: Biggest riot in 10 years! - Read more: https://t.co/wLcb06cNXU #1Mai2021 #1mai #1MAYIS #1Maig #1mayo #1May #MayDay #antireport #1erMaiRevolte #1erMai #1erMai2021 #B0105 Image by @LowerClassMag https://t.co/szDjmiStv7,en,False,False,23,36,0,1,,,,298652581.0,enough14,Enough 14,False,1.3889643244718858e+18,298652581.0,"#Berlin , #1Mai2021 , #1mai , #1MAYIS , #1Maig , #1mayo , #1May , #MayDay , #antireport , #1erMaiRevolte , #1erMai , #1erMai2021 , #B0105",LowerClassMag,https://t.co/wLcb06cNXU,"[{""url"": ""https://pbs.twimg.com/media/E0awCzsXoAINzd-.jpg"", ""type"": ""photo""}]",2021-05-02,"['berlin', 'preliminary', 'conclusion', 'autonomists', 'may', 'day', 'big', 'riot', 'year', 'read', 'mai', 'mai', 'mayis', 'maig', 'mayo', 'may', 'mayday', 'antirepo', 'ermairevolte', 'ermai', 'ermai', 'b', 'image']",[],[],Mayo_ENGLISH_tweets_stweet.csv
12,2021-05-02T21:11:15+00:00,1.3889643244718858e+18,1.3889592620056617e+18,"#Wuppertal, #Germany: Autonomous May Day demonstration in Oberbarmen district sets colorful accents [Report and video] - Read and watch: https://t.co/JtCutQliQx #1Mai2021 #1mai #1MAYIS #1Maig #1mayo #1May #MayDay #antireport #1erMaiRevolte #1erMai #1erMai2021 https://t.co/4eMovETFUT",en,False,False,22,29,1,0,,,,298652581.0,enough14,Enough 14,False,1.3889592620056617e+18,298652581.0,"#Wuppertal , #Germany , #1Mai2021 , #1mai , #1MAYIS , #1Maig , #1mayo , #1May , #MayDay , #antireport , #1erMaiRevolte , #1erMai , #1erMai2021",,https://t.co/JtCutQliQx,"[{""url"": ""https://pbs.twimg.com/media/E0aXq4jX0AEHRgq.jpg"", ""type"": ""photo""}]",2021-05-02,"['wuppertal', 'germany', 'autonomous', 'may', 'day', 'demonstration', 'oberbarmen', 'district', 'set', 'colorful', 'accent', 'repo', 'video', 'read', 'watch', 'mai', 'mai', 'mayis', 'maig', 'mayo', 'may', 'mayday', 'antirepo', 'ermairevolte', 'ermai', 'ermai']",[],[],Mayo_ENGLISH_tweets_stweet.csv
13,2021-05-02T20:51:08+00:00,1.3889592620056617e+18,1.3889592620056617e+18,May Day in #Paris [Report and videos] - Read &amp; watch: https://t.co/ohWVxOEsuq #1Mai2021 #1mai #1MAYIS #1Maig #1mayo #1May #MayDay #antireport #1erMaiRevolte #1erMai #1erMai2021 https://t.co/bIWc8MqPhm,en,False,False,54,94,1,2,,,,298652581.0,enough14,Enough 14,False,,,"#Paris , #1Mai2021 , #1mai , #1MAYIS , #1Maig , #1mayo , #1May , #MayDay , #antireport , #1erMaiRevolte , #1erMai , #1erMai2021",,https://t.co/ohWVxOEsuq,"[{""url"": ""https://pbs.twimg.com/media/E0aTD1uWQAUEz6y.jpg"", ""type"": ""photo""}]",2021-05-02,"['may', 'day', 'paris', 'repo', 'video', 'read', 'amp', 'watch', 'mai', 'mai', 'mayis', 'maig', 'mayo', 'may', 'mayday', 'antirepo', 'ermairevolte', 'ermai', 'ermai']",[],[],Mayo_ENGLISH_tweets_stweet.csv
14,2021-05-02T19:17:41+00:00,1.38893574575539e+18,1.38893574575539e+18,"Unlike not so distant times in certain #LatAm energy patches from Venezuela under Hugo Chávez to Bolivia under Evo Morales, there were no #MayDay #oilandgas nationalizations to talk of this #1Mayo.",en,False,False,0,0,0,0,,,,591337783.0,EAI_Americas,Energy Analytics Institute,False,,,"#LatAm , #MayDay , #oilandgas , #1Mayo",,,[],2021-05-02,"['unlike', 'distant', 'time', 'certain', 'latam', 'energy', 'patch', 'venezuela', 'hugo', 'chávez', 'bolivia', 'evo', 'morale', 'mayday', 'oilandgas', 'nationalization', 'talk', 'mayo']",[],[],Mayo_ENGLISH_tweets_stweet.csv
15,2021-05-02T19:11:08+00:00,1.3889340970416005e+18,1.3889340970416005e+18,"Absolutely heartbreaking, it happened in Ibagué, my hometown. A young man, peacefully protesting, was shot by the police. I can't help crying after hearing his mom asked to be shot as well because this was her only son and she may as well be dead too 💔 #RenuncieDuque #1Mayo",en,False,False,7,19,2,1,1.3888141731870597e+18,,,1.1953872808836383e+18,LisetteVaron,Lisette Varón-Carvajal,False,,,"#RenuncieDuque , #1Mayo",,,[],2021-05-02,"['absolutely', 'heartbreaking', 'happen', 'ibagué', 'hometown', 'young', 'man', 'peacefully', 'protest', 'shot', 'police', 'cannot', 'help', 'cry', 'hearing', 'mom', 'ask', 'shot', 'well', 'son', 'may', 'well', 'dead', 'renuncieduque', 'mayo']",['💔'],[],Mayo_ENGLISH_tweets_stweet.csv
16,2021-05-02T14:57:28+00:00,1.3888702606070292e+18,1.3885071025120993e+18,"By empowering communities in Mexico and Central America to demand their rights and participate in decision making processes @Article19Mex helps strengthens social justice, freedom of expression, and access to information. 

#1Mayo y Deflect https://t.co/AowjrsPGbe https://t.co/NDw3RSNIaw",en,False,False,0,0,0,0,,,,2812930825.0,deflectca,Deflect,False,1.388868626212655e+18,2812930825.0,#1Mayo,article19mex,https://t.co/AowjrsPGbe,"[{""url"": ""https://pbs.twimg.com/media/E0ZBut8WYAURUmi.jpg"", ""type"": ""photo""}]",2021-05-02,"['empower', 'community', 'mexico', 'central', 'america', 'demand', 'right', 'participate', 'decision', 'make', 'process', 'help', 'strengthens', 'social', 'justice', 'freedom', 'expression', 'access', 'information', 'mayo', 'deflect']",[],[],Mayo_ENGLISH_tweets_stweet.csv
17,2021-05-02T13:38:20+00:00,1.3888503463705068e+18,1.3888503463705068e+18,Green Acres Purple Foods Holdings New York Strip #Steak GAPF H; #New York City #Food #BengalElection2021 #BengalElections2021 #cryptoart #nftcollector #NFTartist #NFTdrop #cryptopunks #1Mayo #Caturday #NFLTwitter #Dogefather $SPY $QQQ $AAPL $BTC $ETH #Tesla $TSLA #sundayvibes $FB https://t.co/1asl8ydR5A,en,False,False,1,3,0,0,1.3519018893660078e+18,,,257805760.0,BPGAG,Anacott Steel,False,,,"#Steak , #New , #Food , #BengalElection2021 , #BengalElections2021 , #cryptoart , #nftcollector , #NFTartist , #NFTdrop , #cryptopunks , #1Mayo , #Caturday , #NFLTwitter , #Dogefather , #Tesla , #sundayvibes",,,"[{""url"": ""https://pbs.twimg.com/media/E0YwBs2WUAgdSQW.jpg"", ""type"": ""photo""}]",2021-05-02,"['green', 'acre', 'purple', 'food', 'holding', 'new', 'york', 'strip', 'steak', 'gapf', 'h', 'new', 'york', 'city', 'food', 'bengalelection', 'bengalelections', 'cryptoa', 'nftcollector', 'nftartist', 'nftdrop', 'cryptopunks', 'mayo', 'caturday', 'nfltwitter', 'dogefather', 'spy', 'qqq', 'aapl', 'btc', 'eth', 'tesla', 'tsla', 'sundayvibes', 'fb']",[],[],Mayo_ENGLISH_tweets_stweet.csv
18,2021-05-02T13:03:07+00:00,1.3888414815202263e+18,1.3888408733084303e+18,"Yesterday at the May 1st demo in Frankfurt there was a fight between demonstrators and police officers!

#1Mai2021 #Frankfurt #ffm0105 #1Mai #1Mayo #1Mayo2021 #1maj #erstermai #1stMay #1stMay2021 #b0105 #Berlin #Deutschland #Germany #COVID19 #coronavirus https://t.co/yOLTZlAZpb",en,False,False,2,4,0,0,,,,741035628.0,FarukFirat1987,Faruk Firat,False,1.3888408733084303e+18,741035628.0,"#1Mai2021 , #Frankfurt , #ffm0105 , #1Mai , #1Mayo , #1Mayo2021 , #1maj , #erstermai , #1stMay , #1stMay2021 , #b0105 , #Berlin , #Deutschland , #Germany , #COVID19 , #coronavirus",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388840824268537859/pu/img/56uJfOPFl6uaHnaf.jpg"", ""type"": ""photo""}]",2021-05-02,"['yesterday', 'may', 'st', 'demo', 'frankfu', 'fight', 'demonstrator', 'police', 'officer', 'mai', 'frankfu', 'ffm', 'mai', 'mayo', 'mayo', 'maj', 'erstermai', 'stmay', 'stmay', 'b', 'berlin', 'deutschland', 'germany', 'covid', 'coronavirus']",[],[],Mayo_ENGLISH_tweets_stweet.csv
19,2021-05-02T06:21:20+00:00,1.3887403704822743e+18,1.3887403704822743e+18,"#Cali #Bogota #NoALaReformaTributaria
 National strike #Colombia #Bogota
#Resistencia #Duque #CaliSeLevantaPorLaVida #ParoNacional1M #ParoNacional #ParoNacional1Mayo
 #CaliSeRespeta #ColombiaResiste #CaliResiste #ElParoNOPara #1Mayo #ColombiaEnAlertaRoja https://t.co/eTMGwKA4j5",en,False,False,2,12,1,0,,,,1.2368603324271534e+18,DailyNe25683877,DailyNews/BreakingNews,False,,,"#Cali , #Bogota , #NoALaReformaTributaria , #Colombia , #Bogota , #Resistencia , #Duque , #CaliSeLevantaPorLaVida , #ParoNacional1M , #ParoNacional , #ParoNacional1Mayo , #CaliSeRespeta , #ColombiaResiste , #CaliResiste , #ElParoNOPara , #1Mayo , #ColombiaEnAlertaRoja",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388740314421149696/pu/img/6OyM5Af3aEeR6FW2.jpg"", ""type"": ""photo""}]",2021-05-02,"['cali', 'bogota', 'noalareformatributaria', 'national', 'strike', 'colombia', 'bogota', 'resistencia', 'duque', 'caliselevantaporlavida', 'paronacional', 'paronacional', 'paronacional', 'mayo', 'caliserespeta', 'colombiaresiste', 'caliresiste', 'elparonopara', 'mayo', 'colombiaenalertaroja']",[],[],Mayo_ENGLISH_tweets_stweet.csv
20,2021-05-02T06:16:27+00:00,1.38873914046072e+18,1.38873914046072e+18,"#Cali #Bogota #NoALaReformaTributaria
 National strike #Colombia #Bogota
#Resistencia #Duque #CaliSeLevantaPorLaVida #ParoNacional1M #ParoNacional #ParoNacional1Mayo
 #CaliSeRespeta #ColombiaResiste #CaliResiste #ElParoNOPara #1Mayo #ColombiaEnAlertaRoja https://t.co/C4GvFhbBwR",en,False,False,4,8,0,1,,,,1.2368603324271534e+18,DailyNe25683877,DailyNews/BreakingNews,False,,,"#Cali , #Bogota , #NoALaReformaTributaria , #Colombia , #Bogota , #Resistencia , #Duque , #CaliSeLevantaPorLaVida , #ParoNacional1M , #ParoNacional , #ParoNacional1Mayo , #CaliSeRespeta , #ColombiaResiste , #CaliResiste , #ElParoNOPara , #1Mayo , #ColombiaEnAlertaRoja",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388739068897513473/pu/img/TeiVADI5gKsR8kiK.jpg"", ""type"": ""photo""}]",2021-05-02,"['cali', 'bogota', 'noalareformatributaria', 'national', 'strike', 'colombia', 'bogota', 'resistencia', 'duque', 'caliselevantaporlavida', 'paronacional', 'paronacional', 'paronacional', 'mayo', 'caliserespeta', 'colombiaresiste', 'caliresiste', 'elparonopara', 'mayo', 'colombiaenalertaroja']",[],[],Mayo_ENGLISH_tweets_stweet.csv
21,2021-05-02T02:34:05+00:00,1.388683180337664e+18,1.3886829263222415e+18,#1Mayo2021 Medina Spirit #1Mayo,en,False,False,1,2,0,0,,,,9.576008980830986e+17,ElBuhoHipico,BuhoHipicoVzla (*EL ORIGINAL*),False,1.3886829263222415e+18,9.576008980830986e+17,"#1Mayo2021 , #1Mayo",,,[],2021-05-02,"['mayo', 'medina', 'spirit', 'mayo']",[],[],Mayo_ENGLISH_tweets_stweet.csv
22,2021-05-02T01:44:29+00:00,1.3886706967552737e+18,1.3886706967552737e+18,"Me amo en todas mis versiones
#SoyYo #Versatilidad #look #color #1Mayo https://t.co/3qeVEr2Us2",es,False,False,0,11,1,0,,,,261042760.0,FrancyBordaV,FRANCY BORDA,False,,,"#SoyYo , #Versatilidad , #look , #color , #1Mayo",,,"[{""url"": ""https://pbs.twimg.com/media/E0WMo4UXIAQ14jY.jpg"", ""type"": ""photo""}]",2021-05-02,"['amo', 'en', 'toda', 'mi', 'versiones', 'soyyo', 'versatilidad', 'look', 'color', 'mayo']",[],[],Mayo_ENGLISH_tweets_stweet.csv
