,Unnamed: 0,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list
1601,1601,2021-05-29T05:04:07+00:00,1398505411125338113,1398505411125338113,"Know that I got that heat
Let me show you 'cause talk is cheap
Side step, right, left to my beat
Get it, let it roll 🎶💃🏻

#kpop #KpopersXColombia
#ConmocionInteriorYA
#YoCuidoMiCAI https://t.co/nJoyxHDnJq",en,False,False,3,7,0,0,,,,1335661142740508674,BibbitWho,Secrets from a girl (who's seen it all) ☀️🦋🇨🇴✨,False,,,"#kpop , #KpopersXColombia , #ConmocionInteriorYA , #YoCuidoMiCAI",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1398471600102678529/pu/img/5LvoHACMjdT_eAcr.jpg"", ""type"": ""photo""}]",2021-05-29,"['know', 'get', 'heat', 'let', 'show', 'talk', 'cheap', 'side', 'step', 'right', 'left', 'beat', 'get', 'let', 'roll', 'kpop', 'kpopersxcolombia', 'conmocioninteriorya', 'yocuidomicai']",['🎶💃🏻'],[]
1602,1602,2021-05-29T05:02:59+00:00,1398505125946200066,1398505125946200066,"Let's kill this f*cking government
#kpop
#ConmocionInteriorYA https://t.co/79v4TQyqjJ",en,False,False,0,6,0,0,,,,1393807159369117696,Lalalalisa000,Lalalali | 🇨🇴,False,,,"#kpop , #ConmocionInteriorYA",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h8_o8X0AI68bk.jpg"", ""type"": ""photo""}]",2021-05-29,"['let us', 'kill', 'fcking', 'government', 'kpop', 'conmocioninteriorya']",[],[]
1603,1603,2021-05-29T05:01:45+00:00,1398504815634915329,1398504815634915329,#kpop #kpop #KpopersXColombia #ConmocionInteriorYA Trend this !! 🙌⚡️ https://t.co/gDBWJySuDB,en,False,False,1,4,0,0,,,,162857395,GomezFJ,Eat The Elephant,False,,,"#kpop , #kpop , #KpopersXColombia , #ConmocionInteriorYA",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h8tsiWQAACr5Q.jpg"", ""type"": ""photo""}]",2021-05-29,"['kpop', 'kpop', 'kpopersxcolombia', 'conmocioninteriorya', 'trend']",['🙌⚡️'],[]
1604,1604,2021-05-29T04:59:38+00:00,1398504281217585154,1398504281217585154,#ConmociónInteriorYa son tan cuties #kpop #kpop https://t.co/2FdL1jIBYz,en,False,False,0,2,0,1,,,,2469401426,lau_giraldo1496,soy re marika ⟭⟬7🍉,False,,,"#ConmociónInteriorYa , #kpop , #kpop",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1398504238855208960/pu/img/KNY-DalpV6eB--NX.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocióninteriorya', 'son', 'tan', 'cuties', 'kpop', 'kpop']",[],[]
1605,1605,2021-05-29T04:59:37+00:00,1398504275974803456,1398504275974803456,"#ConmociónInteriorYa
#KPOP #kpopers
Always the same Shit https://t.co/SwnfxnFh2C",en,False,False,0,1,0,0,,,,1396393019457384450,Zau91633436,Zau💕,False,,,"#ConmociónInteriorYa , #KPOP , #kpopers",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h8NrJVcAI9faq.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocióninteriorya', 'kpop', 'kpopers', 'always', 'shit']",[],[]
1606,1606,2021-05-29T04:59:21+00:00,1398504209587245059,1398504209587245059,"#ConmocionInteriorYA look de looks, impaktada
#KpopersXColombia",en,False,False,0,6,0,0,1.3984257647065416e+18,,,243257000,PastusoL,el Pastusol,False,,,"#ConmocionInteriorYA , #KpopersXColombia",,,[],2021-05-29,"['conmocioninteriorya', 'look', 'de', 'look', 'impaktada', 'kpopersxcolombia']",[],[]
1607,1607,2021-05-29T04:58:28+00:00,1398503988568510471,1398503410853421058,@julya140912 En tony best boy #KPOP #KpopersXColombia #ConmocionInteriorYA https://t.co/3USqbPI3G6,en,False,False,0,2,0,0,,,,1026725064509673477,minbibbi,𝄒 ꞉ ⾽ ⌂ ᥉ᦅ̸ׁ۪̫ƒִ۟ȶゝ — 𝒉. 𝒔𝒆𝒖𝒏𝒈𝒘𝒐𝒐 ּ ִ۟✽,False,1.398503410853421e+18,1143717800.0,"#KPOP , #KpopersXColombia , #ConmocionInteriorYA",julya140912,,"[{""url"": ""https://pbs.twimg.com/media/E2h7916WEAMJGcD.jpg"", ""type"": ""photo""}]",2021-05-29,"['en', 'tony', 'best', 'boy', 'kpop', 'kpopersxcolombia', 'conmocioninteriorya']",[],[]
1608,1608,2021-05-29T04:56:53+00:00,1398503589690200064,1398503589690200064,#kpop #kpop #kpop LET’S GO !! #ConmocionInteriorYA https://t.co/8lIHyyzkC1,en,False,False,0,4,0,0,,,,162857395,GomezFJ,Eat The Elephant,False,,,"#kpop , #kpop , #kpop , #ConmocionInteriorYA",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h7mUhXwAMg14K.jpg"", ""type"": ""photo""}]",2021-05-29,"['kpop', 'kpop', 'kpop', 'let us', 'go', 'conmocioninteriorya']",[],[]
1609,1609,2021-05-29T04:56:17+00:00,1398503440947503106,1398503440947503106,"oh shit, here we go again  #ConmocionInteriorYA https://t.co/qdUVg9emBg",en,False,False,1,2,0,0,,,,1232871136704303105,MoonFri46057314,hello bitches,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h7drTXEAAjyzN.jpg"", ""type"": ""photo""}]",2021-05-29,"['oh', 'shit', 'go', 'conmocioninteriorya']",[],[]
1610,1610,2021-05-29T04:55:14+00:00,1398503176924549120,1398503176924549120,Side step right left to my beat #Kpop #KpopersXColombia #ConmocionInteriorYA https://t.co/ET8Lr8QEhu,en,False,False,3,4,0,0,,,,1389920938209288194,misokatsu_7,오렌지,False,,,"#Kpop , #KpopersXColombia , #ConmocionInteriorYA",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1398503144120856578/pu/img/x5WJtELK1UyNGyYT.jpg"", ""type"": ""photo""}]",2021-05-29,"['side', 'step', 'right', 'left', 'beat', 'kpop', 'kpopersxcolombia', 'conmocioninteriorya']",[],[]
1611,1611,2021-05-29T04:54:57+00:00,1398503104472137731,1398503104472137731,"#ConmocionInteriorYA porque necesito ver y escuchar ya Don't Fight The Feeling!!! 
Viva EXOOOOOOOoooOOOOOooo https://t.co/jcq73KIqfd",es,False,False,1,5,0,0,,,,272691968,linalsom,Lina Sophia,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/media/E2h7J62WYAIe8ZL.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocioninteriorya', 'porque', 'necesito', 'ver', 'escuchar', 'ya', 'do not', 'fight', 'feel', 'viva', 'exooo']",[],[]
1612,1612,2021-05-29T04:52:03+00:00,1398502372985430017,1398502372985430017,"#ConmocionInteriorYA
He knows better https://t.co/AsPnReW1SF",en,False,False,1,3,0,0,,,,3119984709,trutrusfrated,⁷Dan⁶¹³🧈,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h6fYzXMAA7Qzp.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocioninteriorya', 'know', 'well']",[],[]
1613,1613,2021-05-29T04:48:17+00:00,1398501425949417474,1398501425949417474,"#ConmociónInteriorYa
#KPOP #kpopers
If you are uribista https://t.co/FAu7TGAypE",en,False,False,0,0,0,0,,,,1396393019457384450,Zau91633436,Zau💕,False,,,"#ConmociónInteriorYa , #KPOP , #kpopers",,,"[{""url"": ""https://pbs.twimg.com/media/E2h5ohTUcAMHik6.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocióninteriorya', 'kpop', 'kpopers', 'uribista']",[],[]
1614,1614,2021-05-29T04:48:14+00:00,1398501411328081921,1398501411328081921,Aprecien a la maknae line 😌 @BTS_twt #ConmocionInteriorYA https://t.co/V4isjbQvxv,en,False,False,3,10,1,0,,,,2906889827,Hobilovely94,Lau 🇨🇴,False,,,#ConmocionInteriorYA,BTS_twt,,"[{""url"": ""https://pbs.twimg.com/media/E2h5nkRXMAgRUn9.jpg"", ""type"": ""photo""}]",2021-05-29,"['aprecien', 'la', 'maknae', 'line', 'conmocioninteriorya']",['😌'],[]
1615,1615,2021-05-29T04:47:19+00:00,1398501181199093762,1398467295371014145,"@julya140912 @ghitis @actasaz @IvanDuque MShinning🏃🏼through🌺the🎈city🏙with💕a🧚🏻little🤏🏻funk✨and soul🎼, light🔥it💋up⚡️like🌈dynamite🧨óÖøōH
#ConmocionInteriorYA #KpopersXColombia 
 https://t.co/MUyL9VVNRw",en,False,False,2,6,1,1,,,,1304426337579552772,rayandingme,Rayando~andoᴮᴱ 🧈,False,1.3985002072397742e+18,1143717800.0,"#ConmocionInteriorYA , #KpopersXColombia","julya140912 , ghitis , actasaz , IvanDuque",,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1297315416080097280/pu/img/RoFWh8H49DQ386BS.jpg"", ""type"": ""photo""}]",2021-05-29,"['mshinningthroughthecitywithalittlefunkand', 'soul', 'lightituplikedynamiteóöøōh', 'conmocioninteriorya', 'kpopersxcolombia']",['🏃🏼'],[]
1616,1616,2021-05-29T04:46:58+00:00,1398501096528752641,1398501096528752641,"#ConmocionInteriorYA
The worldwide Handsome https://t.co/RzTlyxLTy3",en,False,False,2,12,1,0,,,,1389335740434292742,ASan130613,AdriSan7🏖️,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/media/E2h5U_3XIAAXgsT.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/E2h5VIgXwAYhHfp.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocioninteriorya', 'worldwide', 'handsome']",[],[]
1617,1617,2021-05-29T04:45:58+00:00,1398500841162686464,1398500841162686464,#ConmociónInteriorYa OMG ahhhhhh #kpop https://t.co/QFTMwVJquX,en,False,False,1,6,0,0,,,,2469401426,lau_giraldo1496,soy re marika ⟭⟬7🍉,False,,,"#ConmociónInteriorYa , #kpop",,,"[{""url"": ""https://pbs.twimg.com/media/E2h5GWZXwAAwQg9.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/E2h5GdzXwAEqnlz.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocióninteriorya', 'omg', 'ahhh', 'kpop']",[],[]
1618,1618,2021-05-29T04:45:38+00:00,1398500757410811904,1398500757410811904,#ConmocionInteriorYA que se viene el Comeback de EXOOOOOOOOooOooOoOOOo https://t.co/ZWGgwWmA20,es,False,False,1,9,2,0,,,,272691968,linalsom,Lina Sophia,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/media/E2h5BdlWEAEFS6l.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocioninteriorya', 'que', 'se', 'viene', 'el', 'comeback', 'de', 'exooo']",[],[]
1619,1619,2021-05-29T04:36:42+00:00,1398498509599526915,1398498509599526915,"#ConmocionInteriorYA

K-pop rocks - Uribe sucks https://t.co/QKVaCw9utk",en,False,False,1,3,0,0,,,,184186549,mickyprada,Miguel Alfonso Prada,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h2-lUWEAE9zBl.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocioninteriorya', 'kpop', 'rock', 'uribe', 'suck']",[],[]
1620,1620,2021-05-29T04:34:14+00:00,1398497889194815490,1398497889194815490,Pretty in pink💗 #ConmocionInteriorYA #kpop  https://t.co/0rSW0ynVcj,en,False,False,4,11,0,1,,,,711327988856520704,BarbieeWarhol,m a r 🐬 LO$ER = LO♡ER,False,,,"#ConmocionInteriorYA , #kpop",,,"[{""url"": ""https://pbs.twimg.com/media/E2h2FPlXwAMDOYp.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/E2h2FTEXwAAQ44l.jpg"", ""type"": ""photo""}]",2021-05-29,"['pretty', 'pink', 'conmocioninteriorya', 'kpop']",['💗'],[]
1621,1621,2021-05-29T04:32:52+00:00,1398497544334938112,1398497544334938112,#ConmociónInteriorYa BTS BTS #kpop #kpop https://t.co/YAJZvvhoTh,en,False,False,2,1,0,0,,,,2469401426,lau_giraldo1496,soy re marika ⟭⟬7🍉,False,,,"#ConmociónInteriorYa , #kpop , #kpop",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1398497469688909824/pu/img/znAdfy5doodgtyZr.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocióninteriorya', 'bts', 'bts', 'kpop', 'kpop']",[],[]
1622,1622,2021-05-29T04:31:04+00:00,1398497093409513472,1398465487978237954,@IsaMe__13 @Lara_Shiadhal @namjin_vkok @PinkiePromise22 Mucho love amix!!!!! 💜💜💜💜💜 #ConmocionInteriorYA  #kpop #KpopersXColombia https://t.co/kUBq6BFF1Y,en,False,False,1,1,0,0,,,,853419820527878144,meche9920,meche 9920,False,1.398496444739461e+18,1194066750.0,"#ConmocionInteriorYA , #kpop , #KpopersXColombia","namjin_vkok , PinkiePromise22",,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h1sMVWEAMiYg8.jpg"", ""type"": ""photo""}]",2021-05-29,"['mucho', 'love', 'amix', 'conmocioninteriorya', 'kpop', 'kpopersxcolombia']",['💜💜💜💜💜'],[]
1623,1623,2021-05-29T04:29:53+00:00,1398496794955456515,1398496794955456515,"#ConmocionInteriorYA ew, fuchi #KpopersXColombia #kpoppers #KPOP https://t.co/jzpFFcwaVT",en,False,False,3,2,0,0,,,,275305428,Karinabarriosm,Karina Daniela,False,,,"#ConmocionInteriorYA , #KpopersXColombia , #kpoppers , #KPOP",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h1VvwXIAMK2Fd.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocioninteriorya', 'ew', 'fuchi', 'kpopersxcolombia', 'kpoppers', 'kpop']",[],[]
1624,1624,2021-05-29T04:29:50+00:00,1398496783618260992,1398496783618260992,"#ConmocionInteriorYA
Whatshappenininherecarajo #kpop https://t.co/SU2TbzKPaB",en,False,False,1,5,0,0,,,,3119984709,trutrusfrated,⁷Dan⁶¹³🧈,False,,,"#ConmocionInteriorYA , #kpop",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E2h1ZzhWYAAedCA.jpg"", ""type"": ""photo""}]",2021-05-29,"['conmocioninteriorya', 'whatshappenininherecarajo', 'kpop']",[],[]
1625,1625,2021-05-29T04:23:35+00:00,1398495208405352454,1398495208405352454,"that's my 5hit
#kpop #ConmocionInteriorYA
 https://t.co/sgIGYnzF89",en,False,False,3,4,0,0,,,,843936853367672843,Sleepy_Shaman22,Wh⁷,False,,,"#kpop , #ConmocionInteriorYA",,https://t.co/sgIGYnzF89,[],2021-05-29,"['that is', 'hit', 'kpop', 'conmocioninteriorya']",[],[]
1626,1626,2021-06-26T00:12:07+00:00,1408578784538804233,1408551639909347336,"@Martin232409 Exacto...!!!!!
#ConmocionInteriorYA
#ConmocionInteriorYA
#ConmocionInteriorYA
#ConmocionInteriorYA
#ConmocionInteriorYA
#ConmocionInteriorYA
@ivanduque @infopresidencia @Diego_Molano @mluciaramirez",es,False,False,0,0,0,0,,,,68511184,sirenita7,Melida,False,1.4085516399093473e+18,1.1130697314756076e+18,"#ConmocionInteriorYA , #ConmocionInteriorYA , #ConmocionInteriorYA , #ConmocionInteriorYA , #ConmocionInteriorYA , #ConmocionInteriorYA","Martin232409 , IvanDuque , infopresidencia , Diego_Molano , mluciaramirez",,[],2021-06-26,"['exacto', 'conmocioninteriorya', 'conmocioninteriorya', 'conmocioninteriorya', 'conmocioninteriorya', 'conmocioninteriorya', 'conmocioninteriorya']",[],[]
1627,1627,2021-05-02T17:36:58+00:00,1388910400285167617,1388906479470661636,@jarizabaletaf @Dona_Pily2 @IvanDuque #ConmocionInteriorYA Dr. Jaime,en,False,False,1,1,0,0,,,,1388478572109643781,Joseph2a7881611,Joseph2a78816159,False,1.3889064794706616e+18,965331540.0,#ConmocionInteriorYA,"jarizabaletaf , Dona_Pily2 , IvanDuque",,[],2021-05-02,"['conmocioninteriorya', 'dr', 'jaime']",[],[]
1628,1628,2021-05-02T08:47:50+00:00,1388777239588843522,1388777239588843522,"Namjoon my president
#ApoyoAMiFuerzaPublica #LaVozDeUribeSomosTodos 
#UribeSomosTodos
#UribeTieneLaRazon
#MilitarizarLasCallesYa 
#UribeTieneLaRazon 
#YoApoyoALaFuerzaPublica 
#YoApoyoAlEsmad 
#YoApoyoAMisHeroes 
#YoProtejoMiPais 
#ConmocionInteriorYA
#MilitarizacionYa",en,False,False,0,1,0,0,1.388736289105748e+18,,,1195495549342027776,Paola81443116,Paola,False,,,"#ApoyoAMiFuerzaPublica , #LaVozDeUribeSomosTodos , #UribeSomosTodos , #UribeTieneLaRazon , #MilitarizarLasCallesYa , #UribeTieneLaRazon , #YoApoyoALaFuerzaPublica , #YoApoyoAlEsmad , #YoApoyoAMisHeroes , #YoProtejoMiPais , #ConmocionInteriorYA , #MilitarizacionYa",,,[],2021-05-02,"['namjoon', 'president', 'apoyoamifuerzapublica', 'lavozdeuribesomostodos', 'uribesomostodos', 'uribetienelarazon', 'militarizarlascallesya', 'uribetienelarazon', 'yoapoyoalafuerzapublica', 'yoapoyoalesmad', 'yoapoyoamisheroes', 'yoprotejomipais', 'conmocioninteriorya', 'militarizacionya']",[],[]
1629,1629,2021-05-02T08:47:26+00:00,1388777138741030912,1388777138741030912,"eren supremacy
#ApoyoAMiFuerzaPublica #LaVozDeUribeSomosTodos 
#UribeSomosTodos
#UribeTieneLaRazon
#MilitarizarLasCallesYa 
#UribeTieneLaRazon 
#YoApoyoALaFuerzaPublica 
#YoApoyoAlEsmad 
#YoApoyoAMisHeroes 
#YoProtejoMiPais 
#ConmocionInteriorYA
#MilitarizacionYa",en,False,False,0,1,0,0,1.3887474494188872e+18,,,1195495549342027776,Paola81443116,Paola,False,,,"#ApoyoAMiFuerzaPublica , #LaVozDeUribeSomosTodos , #UribeSomosTodos , #UribeTieneLaRazon , #MilitarizarLasCallesYa , #UribeTieneLaRazon , #YoApoyoALaFuerzaPublica , #YoApoyoAlEsmad , #YoApoyoAMisHeroes , #YoProtejoMiPais , #ConmocionInteriorYA , #MilitarizacionYa",,,[],2021-05-02,"['eren', 'supremacy', 'apoyoamifuerzapublica', 'lavozdeuribesomostodos', 'uribesomostodos', 'uribetienelarazon', 'militarizarlascallesya', 'uribetienelarazon', 'yoapoyoalafuerzapublica', 'yoapoyoalesmad', 'yoapoyoamisheroes', 'yoprotejomipais', 'conmocioninteriorya', 'militarizacionya']",[],[]
1630,1630,2021-05-02T06:09:19+00:00,1388737344908447745,1388737344908447745,"The amazing world of jungwoo 🎉
#ConmocionInteriorYA 
https://t.co/7PQtBUM5tk",en,False,False,0,5,0,0,1.3840403207158129e+18,,,714618936529182720,jugodemarcuya,jugodemaracuya🇨🇴,False,,,#ConmocionInteriorYA,,https://t.co/7PQtBUM5tk,[],2021-05-02,"['amaze', 'world', 'jungwoo', 'conmocioninteriorya']",['🎉'],[]
1631,1631,2021-05-02T06:07:31+00:00,1388736891760033794,1388736891760033794,"De paso stream a drunk dazed ✌️😎
#ConmocionInteriorYA 
https://t.co/cw0JHl5wSh",en,False,False,0,3,0,0,1.387804221005779e+18,,,714618936529182720,jugodemarcuya,jugodemaracuya🇨🇴,False,,,#ConmocionInteriorYA,,https://t.co/cw0JHl5wSh,[],2021-05-02,"['de', 'paso', 'stream', 'drunk', 'daze', 'conmocioninteriorya']",['✌️😎'],[]
1632,1632,2021-05-02T05:55:40+00:00,1388733911933542401,1388733911933542401,"#ConmocionInteriorYA 
 yoongi again Love you https://t.co/eRNKkM3D41",en,False,False,1,17,0,0,,,,976164892062437376,Holy8Y93,윤기씨사랑해요 ⁷ 💗🏖️💗,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1131298394218160128/pu/img/KzrLj3ZgOH4Tlgfr.jpg"", ""type"": ""photo""}]",2021-05-02,"['conmocioninteriorya', 'yoongi', 'love']",[],[]
1633,1633,2021-05-02T05:52:13+00:00,1388733041158336513,1388733041158336513,"Jungkook bailando my time 😭
#ConmocionInteriorYA 
https://t.co/tvznd6HWFh",en,False,False,2,6,0,0,1.3863546441720914e+18,,,714618936529182720,jugodemarcuya,jugodemaracuya🇨🇴,False,,,#ConmocionInteriorYA,,https://t.co/tvznd6HWFh,[],2021-05-02,"['jungkook', 'bailando', 'time', 'conmocioninteriorya']",['😭'],[]
1634,1634,2021-05-02T05:47:11+00:00,1388731775460036608,1388731775460036608,"Yass😍

#ConmocionInteriorYA https://t.co/sups3PwPIc",en,False,False,0,1,1,0,,,,1177793018188972032,ve5pula,Susana,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388731659491717122/pu/img/Kd7mza6EEpF4TLfN.jpg"", ""type"": ""photo""}]",2021-05-02,"['yass', 'conmocioninteriorya']",['😍'],[]
1635,1635,2021-05-02T05:41:01+00:00,1388730226407051270,1388730226407051270,she is God #ConmocionInteriorYA https://t.co/W82mwyAbxh,en,False,False,0,4,0,0,,,,879413798926340097,lovoonlyy,di,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388543784938467328/pu/img/S_MYurHonQcoH_Zs.jpg"", ""type"": ""photo""}]",2021-05-02,"['god', 'conmocioninteriorya']",[],[]
1636,1636,2021-05-02T05:40:32+00:00,1388730102268190722,1388730102268190722,she is good #ConmocionInteriorYA https://t.co/W82mwyAbxh,en,False,False,1,8,0,0,,,,879413798926340097,lovoonlyy,di,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388543784938467328/pu/img/S_MYurHonQcoH_Zs.jpg"", ""type"": ""photo""}]",2021-05-02,"['good', 'conmocioninteriorya']",[],[]
1637,1637,2021-05-02T05:37:07+00:00,1388729241567744000,1388729241567744000,deleted bald #ConmocionInteriorYA https://t.co/VBynMJlYVS,en,False,False,0,7,0,0,,,,702718477510045697,katizsche,Kati 카티,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1387843946655612930/pu/img/_f41zsssVt0_Wq5T.jpg"", ""type"": ""photo""}]",2021-05-02,"['delete', 'bald', 'conmocioninteriorya']",[],[]
1638,1638,2021-05-02T05:36:21+00:00,1388729049292365827,1388729049292365827,"JIMINSHIIIII ✨✨✨
#ConmocionInteriorYA https://t.co/DjmdQoHICL",en,False,False,0,0,0,0,,,,1177793018188972032,ve5pula,Susana,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388728929062621184/pu/img/Lv4rjxniY431OSkm.jpg"", ""type"": ""photo""}]",2021-05-02,"['jiminshiii', 'conmocioninteriorya']",['✨✨✨'],[]
1639,1639,2021-05-02T05:29:47+00:00,1388727396602421249,1388727396602421249,"#ConmocionInteriorYA
Jimin... Thissforreaaal! Call me when you want! https://t.co/hH9HSsUUNI",en,False,False,0,2,0,0,,,,1385707318147493895,Dorameandoando,Dorameandoando,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388727334744776704/pu/img/80JzCSOXQYUihR7m.jpg"", ""type"": ""photo""}]",2021-05-02,"['conmocioninteriorya', 'jimin', 'thissforreaaal', 'call', 'want']",[],[]
1640,1640,2021-05-02T05:25:16+00:00,1388726259987984389,1388726259987984389,"#ConmocionInteriorYA no, #CLC and #stanclc yes https://t.co/n1fBzKwyJ8",en,False,False,0,14,0,0,,,,702718477510045697,katizsche,Kati 카티,False,,,"#ConmocionInteriorYA , #CLC , #stanclc",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1332425214102278145/pu/img/WxzOkl9s31n0nrOL.jpg"", ""type"": ""photo""}]",2021-05-02,"['conmocioninteriorya', 'clc', 'stanclc', 'yes']",[],[]
1641,1641,2021-05-02T05:23:19+00:00,1388725771372466181,1388725771372466181,"Best dancer eveeeeeer

#ConmocionInteriorYA https://t.co/SS6lNbETJa",en,False,False,0,0,0,0,,,,1177793018188972032,ve5pula,Susana,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388725696126754824/pu/img/hOYEW1-up_1pAJbA.jpg"", ""type"": ""photo""}]",2021-05-02,"['best', 'dancer', 'eveeer', 'conmocioninteriorya']",[],[]
1642,1642,2021-05-02T05:20:37+00:00,1388725091886944257,1388725091886944257,"i miss these mukbangs so much 🤭
#ConmocionInteriorYA",en,False,False,2,24,3,0,1.388704234040791e+18,,,1329334556051316736,colyeye,Lina 🇨🇴🦋,False,,,#ConmocionInteriorYA,,,[],2021-05-02,"['miss', 'mukbangs', 'much', 'conmocioninteriorya']",['🤭'],[]
1643,1643,2021-05-02T05:19:56+00:00,1388724918192332801,1388724918192332801,#ConmocionInteriorYA google define sexy https://t.co/AhCEVTJV2A,en,False,False,0,11,0,0,,,,702718477510045697,katizsche,Kati 카티,False,,,#ConmocionInteriorYA,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1387309092490858496/pu/img/tO5EMK1y_jAOogwU.jpg"", ""type"": ""photo""}]",2021-05-02,"['conmocioninteriorya', 'google', 'define', 'sexy']",[],[]
